ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt
20220901T082945,2600,5,10,427(0x1ab),-90,60,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1592423,379863279,1287539763,165920,159978
20220901T082952,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1599416,379865884,1287537481,166140,160194
20220901T082956,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1603411,379867642,1287535906,165960,160015
20220901T083000,2600,5,10,427(0x1ab),-90,60,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1607409,379869406,1287534341,165930,159988
20220901T083007,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1614734,379872632,1287531452,165970,160028
20220901T083011,2600,5,10,427(0x1ab),-90,60,-11,0,13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1618731,379874395,1287529882,165930,159983
20220901T083017,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1624723,379877033,1287527515,165970,160021
20220901T083021,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1628721,379878798,1287525940,165980,160038
20220901T083028,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1635379,379881724,1287523322,165940,159993
20220901T083032,2600,5,10,182(0xb6),-90,60,-11,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1639376,379883490,1287521744,165950,160001
20220901T083038,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1645371,379886125,1287519390,165920,159973
20220901T083043,2600,5,10,427(0x1ab),-90,60,-11,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1651031,379888617,1287517157,165970,160022
20220901T083047,2600,5,10,427(0x1ab),-90,60,-11,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1655026,379890379,1287515582,165950,160005
20220901T083051,2600,5,10,427(0x1ab),-90,60,-11,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1659024,379892142,1287514006,165950,160002
20220901T083056,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1663351,379894048,1287512302,165910,159966
20220901T083100,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1667349,379895814,1287510727,165950,160006
20220901T083104,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1671344,379897574,1287509151,165970,160029
20220901T083111,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1679336,379901074,1287506028,165960,160014
20220901T083115,2600,5,10,247(0xf7),-98,60,-16,0,12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1683331,379901886,1287504966,165820,159870
20220901T083121,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1689326,379900507,1287502228,166060,160111
20220901T083126,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1693654,379899200,1287499765,165930,159988
20220901T083130,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1697651,379898005,1287497491,165920,159978
20220901T083130,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1697651,379898005,1287497491,165920,159978
20220901T083143,2600,5,10,138(0x8a),-98,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1711303,379895349,1287492470,165840,159897
20220901T083149,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1716631,379895131,1287492684,166080,160139
20220901T083155,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1722628,379892945,1287494681,165950,160006
20220901T083159,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1726621,379891203,1287496290,165870,159928
20220901T083206,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1733614,379888149,1287499096,165990,160041
20220901T083210,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1737611,379886402,1287500691,166030,160088
20220901T083217,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1744603,379883355,1287503505,166040,160099
20220901T083221,2600,5,10,427(0x1ab),-98,60,-16,0,8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1748602,379881606,1287505105,166010,160065
20220901T083227,2600,5,10,427(0x1ab),-98,60,-16,0,8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1754594,379878994,1287507511,166020,160078
20220901T083231,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1758591,379877340,1287509026,165870,159924
20220901T083238,2600,5,10,427(0x1ab),-98,60,-16,0,8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1765916,379875770,1287510471,165920,159971
20220901T083242,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1769911,379875710,1287510534,165900,159952
20220901T083246,2600,5,10,427(0x1ab),-98,60,-16,0,8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1773908,379875710,1287510529,174300,168352
20220901T083253,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1780568,379875713,1287510524,191030,185084
20220901T083257,2600,5,10,427(0x1ab),-93,60,-16,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1784564,379875712,1287510528,201030,195083
20220901T083304,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1792223,379875712,1287510528,215910,209966
20220901T083308,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1796219,379875710,1287510528,216010,210065
20220901T083312,2600,5,10,427(0x1ab),-93,60,-16,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1800214,379875712,1287510525,216010,210062
20220901T083316,2600,5,10,427(0x1ab),-93,60,-16,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1803979,379875711,1287510527,215990,210049
20220901T083321,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1808649,379875523,1287510705,216030,210080
20220901T083325,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1812644,379874338,1287511793,216270,210324
20220901T083329,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1816641,379872603,1287513414,215860,209917
20220901T083334,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1822303,379870137,1287515698,215900,209957
20220901T083338,2600,5,10,203(0xcb),-93,60,-16,0,7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1826297,379868403,1287517308,215870,209925
20220901T083347,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1834631,379864777,1287520674,215900,209954
20220901T083350,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1838287,379863182,1287522144,215910,209965
20220901T083354,2600,5,10,203(0xcb),-93,60,-16,0,16,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1841616,379861734,1287523488,215940,209992
20220901T083402,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1849608,379858260,1287526716,216070,210121
20220901T083406,2600,5,10,427(0x1ab),-93,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1853605,379856730,1287528137,215870,209925
20220901T083413,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1860596,379857448,1287530559,216110,210166
20220901T083417,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1864594,379858767,1287532745,216010,210064
20220901T083423,2600,5,10,427(0x1ab),-93,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1870586,379860722,1287536005,215960,210016
20220901T083423,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1870586,379860722,1287536005,215960,210016
20220901T083428,2600,5,10,427(0x1ab),-93,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1875581,379862338,1287538691,215980,210036
20220901T083432,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1879579,379863217,1287539767,215830,209885
20220901T083438,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1885571,379865317,1287537988,216130,210188
20220901T083442,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1889569,379867082,1287536410,216050,210105
20220901T083447,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1894896,379869426,1287534313,216030,210081
20220901T083453,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1900889,379872070,1287531954,216070,210121
20220901T083457,2600,5,10,182(0xb6),-93,60,-16,0,12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1904887,379873831,1287530384,215940,209990
20220901T083504,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1911546,379876758,1287527751,215870,209922
20220901T083508,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1915541,379878527,1287526189,215970,210026
20220901T083512,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1919538,379880285,1287524613,215910,209962
20220901T083519,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1927201,379883660,1287521592,215980,210033
20220901T083519,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1927201,379883660,1287521592,215980,210033
20220901T083525,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1933191,379886293,1287519233,215970,210026
20220901T083530,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1937521,379888209,1287517530,215950,210002
20220901T083536,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1943514,379890839,1287515171,215950,210009
20220901T083536,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1943514,379890839,1287515171,215950,210009
20220901T083542,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1949509,379893490,1287512804,215950,210002
20220901T083547,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1954505,379895692,1287510844,215970,210026
20220901T083553,0,0,0,,0,0,0,0,0,,0,0,,,,0,,1960501,379898334,1287508478,215950,210005
20220901T083557,2600,5,10,182(0xb6),-98,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1964494,379900096,1287506893,215890,209948
20220901T083604,2600,5,10,203(0xcb),-98,60,-16,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1971818,379901802,1287504656,215950,210007
20220901T083608,2600,5,10,203(0xcb),-98,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1975814,379900788,1287502766,216000,210056
20220901T083614,2600,5,10,203(0xcb),-98,60,-16,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1981809,379898986,1287499346,215960,210013
20220901T083619,2600,5,10,203(0xcb),-93,60,-16,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1986471,379897588,1287496699,215930,209987
20220901T083625,2600,5,10,203(0xcb),-93,60,-16,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1992466,379895851,1287493423,215870,209921
20220901T083629,2600,5,10,203(0xcb),-93,60,-16,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1996461,379895368,1287492471,216050,210100
20220901T083636,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2003786,379895180,1287492630,215840,209895
20220901T083640,2600,5,10,203(0xcb),-93,60,-16,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2008116,379893812,1287493890,215930,209983
20220901T083644,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2012111,379892072,1287495499,215820,209876
20220901T083651,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2018438,379889307,1287498028,215840,209895
20220901T083655,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2022436,379887564,1287499635,215810,209869
20220901T083701,2600,5,10,203(0xcb),-93,60,-16,0,5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2028429,379885101,1287501911,215590,209642
20220901T083705,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2032424,379884696,1287502288,215530,209587
20220901T083709,2600,5,10,203(0xcb),-93,60,-16,0,5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2036421,379884586,1287502256,215380,209439
20220901T083715,2600,5,10,203(0xcb),-93,60,-16,0,5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2042416,379882789,1287501399,215570,209623
20220901T083720,2600,5,10,203(0xcb),-93,60,-16,0,5,450f06,18640,1280,REGISTERED,CONNECTED,"CS_P_OE,EMCas",18,0,2047411,379880686,1287500369,215560,209610
20220901T083724,2600,5,10,203(0xcb),-93,60,-16,0,5,450f06,18640,1280,REGISTERED,CONNECTED,"CS_P_OE,EMCas",18,0,2051409,379879017,1287499553,215590,209649
20220901T083731,2600,5,10,203(0xcb),-93,60,-16,0,5,450f06,18640,1280,REGISTERED,CONNECTED,"CS_P_OE,EMCas",18,0,2058400,379876083,1287498124,215550,209603
20220901T083735,2600,5,10,203(0xcb),-93,60,-16,0,7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2062396,379874408,1287497309,215550,209607
20220901T083741,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2068389,379871894,1287496085,215580,209638
20220901T083745,2600,5,10,203(0xcb),-93,60,-16,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2072386,379870220,1287495272,215550,209604
20220901T083752,2600,5,10,203(0xcb),-93,60,-16,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2079379,379868913,1287494638,215530,209581
20220901T083756,2600,5,10,427(0x1ab),-93,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2083373,379868928,1287494631,215560,209618
20220901T083802,2600,5,10,427(0x1ab),-93,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2089369,379868923,1287494637,208410,202461
20220901T083807,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2094696,379868923,1287494640,200240,194297
20220901T083813,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2100689,379868925,1287494637,191220,185274
20220901T083817,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2104686,379868924,1287494635,185270,179326
20220901T083824,2600,5,10,427(0x1ab),-93,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2111346,379868921,1287494646,175270,169326
20220901T083828,2600,5,10,427(0x1ab),-93,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2115676,379868924,1287494632,168730,162782
20220901T083834,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2121669,379868927,1287494632,159790,153849
20220901T083839,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2127001,379868928,1287494643,151790,145848
20220901T083845,2600,5,10,427(0x1ab),-93,60,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2132991,379868926,1287494640,142720,136777
20220901T083849,2600,5,10,427(0x1ab),-88,60,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2136986,379868927,1287494638,136790,130846
20220901T083856,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2143647,379868927,1287494645,126840,120890
20220901T083900,2600,5,10,427(0x1ab),-88,60,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2147644,379868927,1287494632,120850,114900
20220901T083907,2600,5,10,427(0x1ab),-88,60,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2155301,379868917,1287494641,109370,103425
20220901T083911,2600,5,10,427(0x1ab),-88,60,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2159301,379868926,1287494638,103320,97373
20220901T083917,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2165291,379868921,1287494628,94370,88428
20220901T083921,2600,5,10,138(0x8a),-88,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2169287,379868920,1287494629,88280,82331
20220901T083929,2600,5,10,138(0x8a),-88,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2176614,379868929,1287494646,77400,71457
20220901T083934,2600,5,10,138(0x8a),-88,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2181609,379868922,1287494629,69900,63952
20220901T083938,2600,5,10,138(0x8a),-88,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2185605,379868925,1287494639,63870,57921
20220901T083942,2600,5,10,138(0x8a),-88,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2189601,379868927,1287494639,57900,51952
20220901T083947,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2194597,379868926,1287494640,50340,44394
20220901T083951,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2198591,379868917,1287494620,44440,38495
20220901T083955,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2202589,379868931,1287494643,38470,32524
20220901T084000,2600,5,10,138(0x8a),-88,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2207583,379868920,1287494643,30950,25006
20220901T084006,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2213909,379868922,1287494627,21450,15505
20220901T084010,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2217908,379868937,1287494644,16250,10303
20220901T084016,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2223902,379868923,1287494625,14110,8162
20220901T084021,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2228561,379868926,1287494628,12510,6564
20220901T084025,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2232558,379868923,1287494641,11110,5168
20220901T084029,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2236554,379868923,1287494630,9760,3811
20220901T084036,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2244214,379868919,1287494636,7010,1069
20220901T084040,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2248208,379868926,1287494632,5620,-324
20220901T084044,0,0,0,,0,0,0,0,0,,0,0,,,,0,,2252208,379868925,1287494640,4220,-1725